Offender_isMale,Offender_ethnicAppearance,Offender_Age,DASH_Assessment,AccHowKnown,Known 1,Known 2,ProceedingsType,Previous_Crimes,Crimes in pre 1,Previous_DV,DV in Pre 1
0,3,26.0,0,0,0,0,0,26.0,0,26.0,0
0,5,33.2243,1,6,0,0,0,33.2243,0,33.2243,0
0,6,23.470198,1,2,1,1,0,23.470198,0,23.470198,0
0,2,48.939613,0,1,0,1,0,48.939613,0,48.939613,0
0,3,67.154106,0,2,1,1,0,67.154106,0,67.154106,0
0,6,31.42391,0,1,0,1,0,31.42391,0,31.42391,0
0,6,39.57605,0,2,0,1,0,39.57605,0,39.57605,0
0,6,34.017788,0,0,0,0,0,34.017788,0,34.017788,0
0,2,34.0,0,2,0,1,0,34.0,1,34.0,0
0,7,40.0,2,4,0,0,0,40.0,0,40.0,0
0,6,31.117157,1,6,1,0,0,31.117157,0,31.117157,0
0,2,39.80759,0,0,0,0,0,39.80759,0,39.80759,0
0,3,40.0,0,1,0,1,0,40.0,0,40.0,0
0,6,42.005302,1,6,1,0,2,42.005302,0,42.005302,0
0,5,18.729502,2,3,0,1,0,18.729502,0,18.729502,0
0,6,23.28695,1,2,0,1,0,23.28695,0,23.28695,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,3,44.0,0,2,1,1,0,44.0,0,44.0,0
0,6,36.14508,0,0,0,0,0,36.14508,0,36.14508,0
0,6,39.72912,1,3,0,1,0,39.72912,0,39.72912,0
0,7,31.0,1,1,0,1,1,31.0,0,31.0,0
0,2,39.212563,0,0,0,0,0,39.212563,0,39.212563,0
0,2,31.635656,0,2,1,1,0,31.635656,0,31.635656,0
0,6,35.0,0,1,0,0,0,35.0,0,35.0,0
0,3,44.0,0,2,1,1,0,44.0,0,44.0,0
0,6,42.0,1,5,0,0,2,42.0,0,42.0,0
0,6,37.58448,0,0,0,0,0,37.58448,0,37.58448,0
0,6,19.612494,0,0,0,0,0,19.612494,0,19.612494,0
0,2,34.0,0,1,0,1,0,34.0,0,34.0,0
0,6,81.95455,0,2,1,1,0,81.95455,0,81.95455,0
0,6,18.142927,0,0,0,0,0,18.142927,0,18.142927,0
0,6,36.0,0,0,0,0,0,36.0,0,36.0,0
0,2,34.0,1,0,0,0,0,34.0,0,34.0,0
0,5,40.0,1,3,0,1,0,40.0,0,40.0,0
0,3,38.0,0,1,0,1,0,38.0,0,38.0,0
0,2,49.666996,1,1,0,1,0,49.666996,0,49.666996,0
0,4,53.418434,0,0,0,0,0,53.418434,0,53.418434,0
0,7,41.16135,1,7,1,0,1,41.16135,0,41.16135,0
1,6,37.41608,1,10,0,1,0,37.41608,0,37.41608,0
0,7,47.144062,0,1,0,1,0,47.144062,0,47.144062,0
0,6,49.25093,0,0,0,0,0,49.25093,0,49.25093,0
0,6,30.310726,1,1,0,1,0,30.310726,0,30.310726,0
0,2,49.030125,1,6,1,0,0,49.030125,0,49.030125,0
0,6,51.54864,0,1,0,1,0,51.54864,0,51.54864,0
0,2,20.70254,1,0,0,0,0,20.70254,0,20.70254,0
0,6,30.323048,1,0,0,0,0,30.323048,0,30.323048,0
0,6,51.0,1,2,1,1,2,51.0,0,51.0,0
0,3,43.8642,0,1,0,1,0,43.8642,0,43.8642,0
0,2,46.139133,0,1,0,1,0,46.139133,0,46.139133,0
0,6,31.356838,1,1,0,1,0,31.356838,0,31.356838,0
0,6,83.76226,1,2,1,1,0,83.76226,0,83.76226,0
0,3,55.71918,1,2,1,1,0,55.71918,0,55.71918,0
0,3,38.0,0,2,1,1,0,38.0,0,38.0,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,3,40.25886,1,2,1,1,0,40.25886,0,40.25886,0
0,6,27.904182,0,5,0,1,0,27.904182,0,27.904182,0
0,2,65.05377,0,2,1,1,0,65.05377,0,65.05377,0
0,2,48.00842,0,1,0,1,0,48.00842,0,48.00842,0
0,2,48.9182,0,1,0,1,0,48.9182,0,48.9182,0
0,5,18.320354,0,0,0,0,0,18.320354,0,18.320354,0
0,3,49.785656,1,2,1,1,0,49.785656,0,49.785656,0
0,6,49.0,0,0,0,0,0,49.0,0,49.0,0
0,6,33.04834,0,1,0,1,0,33.04834,0,33.04834,0
0,4,65.0,0,2,1,1,0,65.0,0,65.0,0
0,3,37.0,0,2,1,1,0,37.0,0,37.0,0
0,4,24.0,1,1,0,1,0,24.0,0,24.0,0
0,6,38.392555,0,1,0,1,0,38.392555,0,38.392555,0
0,4,20.56006,0,0,0,0,0,20.56006,0,20.56006,0
0,2,40.0,1,1,0,0,0,40.0,0,40.0,0
0,6,31.181997,0,1,0,1,0,31.181997,0,31.181997,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
0,5,33.45833,2,1,0,1,6,33.45833,0,33.45833,0
0,6,45.60526,1,4,1,1,0,45.60526,0,45.60526,0
1,6,37.89773,1,8,0,1,0,37.89773,0,37.89773,0
0,6,39.0,0,0,0,0,0,39.0,0,39.0,0
0,3,73.0,0,3,1,1,0,73.0,0,73.0,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,3,21.568039,0,1,0,1,0,21.568039,0,21.568039,0
0,6,23.772554,0,4,0,1,0,23.772554,0,23.772554,0
0,3,56.14867,1,2,1,1,0,56.14867,0,56.14867,0
0,6,79.006485,1,2,1,1,0,79.006485,0,79.006485,0
0,6,51.0,1,2,1,1,0,51.0,0,51.0,0
0,3,43.13318,0,1,0,1,0,43.13318,0,43.13318,0
0,3,35.0,0,1,0,1,0,35.0,0,35.0,0
0,4,27.465689,0,3,0,1,0,27.465689,0,27.465689,0
0,3,22.629368,0,1,0,1,1,22.629368,0,22.629368,0
1,8,24.0,1,3,0,0,0,24.0,0,24.0,0
0,5,27.03818,0,1,0,1,0,27.03818,0,27.03818,0
0,6,30.883945,1,0,0,0,0,30.883945,0,30.883945,0
0,2,28.0,0,1,0,1,2,28.0,0,28.0,0
0,6,32.08807,0,1,0,1,0,32.08807,0,32.08807,0
0,3,43.0,0,1,0,1,0,43.0,0,43.0,0
0,4,80.11231,0,3,1,1,0,80.11231,0,80.11231,0
0,6,61.603687,0,9,1,0,0,61.603687,0,61.603687,0
0,2,31.57497,0,2,1,1,0,31.57497,0,31.57497,0
0,3,40.9896,0,1,0,1,0,40.9896,0,40.9896,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
1,6,23.931229,1,3,0,0,0,23.931229,0,23.931229,0
0,2,32.0,0,1,0,1,0,32.0,0,32.0,0
0,2,26.441996,0,0,0,0,0,26.441996,0,26.441996,0
0,3,43.255398,0,1,0,1,0,43.255398,0,43.255398,0
0,2,33.045258,0,1,0,1,5,33.045258,0,33.045258,0
0,7,43.122128,0,2,1,1,0,43.122128,0,43.122128,0
0,2,52.327,0,1,0,0,0,52.327,0,52.327,0
0,7,43.0,0,2,1,1,0,43.0,0,43.0,0
0,3,29.74659,2,0,0,0,0,29.74659,0,29.74659,0
0,6,34.979885,1,8,1,0,0,34.979885,0,34.979885,0
0,3,37.25497,1,1,0,1,0,37.25497,0,37.25497,0
1,5,19.0,1,4,0,1,0,19.0,0,19.0,0
0,5,49.0,0,0,0,0,0,49.0,0,49.0,0
0,7,22.68487,1,2,1,1,0,22.68487,0,22.68487,0
0,7,43.0,0,2,1,1,0,43.0,0,43.0,0
0,6,31.091526,0,0,0,0,0,31.091526,0,31.091526,0
0,4,20.634562,0,0,0,0,0,20.634562,0,20.634562,0
0,3,49.532017,1,2,1,1,0,49.532017,0,49.532017,0
0,4,29.57476,0,1,0,1,0,29.57476,0,29.57476,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,5,43.0,0,0,0,0,0,43.0,0,43.0,0
0,6,33.9201,0,1,0,1,0,33.9201,0,33.9201,0
0,7,43.0,0,2,1,1,0,43.0,0,43.0,0
0,3,43.0,2,0,0,0,0,43.0,0,43.0,0
0,5,35.835365,0,0,0,0,0,35.835365,0,35.835365,0
0,6,34.0,1,1,0,1,0,34.0,0,34.0,0
0,3,56.666573,1,2,1,1,0,56.666573,0,56.666573,0
0,8,40.0,1,6,0,0,0,40.0,0,40.0,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,4,34.09808,2,1,0,1,6,34.09808,0,34.09808,0
0,3,34.0,2,1,0,1,0,34.0,0,34.0,0
0,2,27.8029,0,2,0,1,0,27.8029,0,27.8029,0
0,4,56.20303,0,1,0,1,0,56.20303,0,56.20303,0
0,6,25.467003,1,1,0,0,0,25.467003,0,25.467003,0
0,6,35.589294,0,0,0,0,0,35.589294,0,35.589294,0
0,3,24.279345,0,0,0,0,0,24.279345,1,24.279345,0
0,6,42.0,1,4,0,0,1,42.0,0,42.0,0
0,5,26.0,0,2,0,0,0,26.0,0,26.0,0
0,3,53.0,0,0,0,0,0,53.0,0,53.0,0
0,6,39.366688,0,2,0,1,0,39.366688,0,39.366688,0
0,4,76.47545,1,2,1,1,0,76.47545,0,76.47545,0
0,6,30.595161,1,0,0,0,0,30.595161,0,30.595161,0
0,3,40.09201,0,1,0,1,0,40.09201,0,40.09201,0
0,6,46.684692,1,1,0,1,1,46.684692,0,46.684692,0
0,3,40.0,0,1,0,1,0,40.0,0,40.0,0
0,3,49.43723,1,7,1,0,0,49.43723,0,49.43723,0
0,6,60.621544,0,6,1,0,0,60.621544,0,60.621544,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,3,70.174644,1,0,0,0,1,70.174644,0,70.174644,0
0,6,39.81626,1,3,0,1,0,39.81626,0,39.81626,0
0,5,25.0,0,0,0,0,0,25.0,0,25.0,0
0,3,30.0,0,2,1,1,0,30.0,1,30.0,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,3,20.625105,1,1,0,1,0,20.625105,0,20.625105,0
0,6,82.39664,0,2,1,1,0,82.39664,0,82.39664,0
0,6,60.64896,0,5,0,0,0,60.64896,0,60.64896,0
0,6,50.684994,0,1,0,1,0,50.684994,0,50.684994,0
0,3,55.0,0,1,0,1,0,55.0,0,55.0,0
0,6,53.020016,0,1,0,1,0,53.020016,0,53.020016,0
0,6,65.06278,0,2,1,1,0,65.06278,0,65.06278,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
0,6,34.819706,1,2,1,0,0,34.819706,0,34.819706,0
0,8,40.0,2,6,0,0,0,40.0,0,40.0,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,5,29.72007,0,2,1,1,0,29.72007,0,29.72007,0
0,6,68.0,0,2,0,1,0,68.0,0,68.0,0
0,3,34.292767,1,1,0,1,0,34.292767,0,34.292767,0
0,3,42.861626,0,1,0,1,0,42.861626,0,42.861626,0
0,2,38.829205,0,0,0,0,0,38.829205,0,38.829205,0
0,2,32.0,0,1,0,1,0,32.0,0,32.0,0
0,2,72.63793,0,3,0,0,0,72.63793,0,72.63793,0
0,6,84.07073,1,2,1,1,0,84.07073,0,84.07073,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,2,28.098064,0,1,0,1,0,28.098064,0,28.098064,0
0,4,68.3338,0,1,0,0,1,68.3338,0,68.3338,0
0,3,43.85453,0,1,0,1,0,43.85453,0,43.85453,0
0,5,36.00929,0,0,0,0,0,36.00929,0,36.00929,0
1,8,24.0,1,3,0,0,0,24.0,0,24.0,0
0,3,29.0,1,0,0,0,0,29.0,0,29.0,0
0,3,26.0,0,0,0,0,0,26.0,0,26.0,0
0,4,48.83137,1,7,1,0,0,48.83137,0,48.83137,0
0,3,43.3925,0,1,0,1,0,43.3925,0,43.3925,0
0,2,20.4736,0,1,0,1,0,20.4736,0,20.4736,0
0,3,30.858192,1,2,1,1,0,30.858192,0,30.858192,0
0,3,25.793337,0,0,0,0,0,25.793337,0,25.793337,0
0,7,45.54706,0,2,1,1,0,45.54706,0,45.54706,0
0,6,37.057255,0,1,0,1,0,37.057255,0,37.057255,0
0,6,40.645596,1,2,0,1,0,40.645596,0,40.645596,0
0,3,64.03147,0,1,0,1,0,64.03147,0,64.03147,0
0,5,31.0,1,6,1,0,0,31.0,0,31.0,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,3,43.286232,0,1,0,1,0,43.286232,0,43.286232,0
0,6,54.0,1,1,0,1,0,54.0,0,54.0,0
0,3,40.0,0,1,0,1,0,40.0,0,40.0,0
0,4,19.794106,2,2,0,1,0,19.794106,0,19.794106,0
0,8,86.7034,1,2,1,1,0,86.7034,0,86.7034,0
0,6,23.834858,1,2,1,1,0,23.834858,0,23.834858,0
0,2,49.09456,1,1,0,1,0,49.09456,0,49.09456,0
0,5,41.0,0,1,0,1,0,41.0,0,41.0,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,6,39.431236,0,2,0,1,0,39.431236,0,39.431236,0
0,2,34.0,1,2,0,0,0,34.0,1,34.0,1
0,5,36.0,1,0,0,0,0,36.0,0,36.0,0
0,2,32.848972,0,1,0,1,0,32.848972,0,32.848972,0
0,2,28.434807,0,1,0,1,0,28.434807,0,28.434807,0
0,6,42.14763,0,7,1,0,2,42.14763,0,42.14763,0
0,6,50.32808,0,1,0,1,0,50.32808,0,50.32808,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,3,33.5324,0,5,0,0,0,33.5324,0,33.5324,0
0,6,17.547897,0,1,0,0,0,17.547897,0,17.547897,0
0,4,56.6424,1,1,0,1,0,56.6424,0,56.6424,0
0,6,68.61976,0,2,1,1,0,68.61976,0,68.61976,0
0,3,52.44553,0,1,0,1,1,52.44553,0,52.44553,0
0,3,25.300905,0,0,0,0,0,25.300905,0,25.300905,0
0,7,41.321995,1,7,1,0,1,41.321995,0,41.321995,0
0,3,29.211937,1,0,0,0,0,29.211937,0,29.211937,0
0,6,31.837858,0,1,0,1,0,31.837858,0,31.837858,0
0,6,33.3951,0,0,0,0,0,33.3951,0,33.3951,0
0,6,18.98614,0,0,0,0,0,18.98614,0,18.98614,0
0,3,37.124264,1,1,0,1,0,37.124264,0,37.124264,0
0,6,32.0,0,1,0,1,0,32.0,0,32.0,0
0,3,70.073784,1,0,0,0,1,70.073784,0,70.073784,0
0,2,44.402622,0,1,0,1,0,44.402622,0,44.402622,0
0,6,22.0,1,3,0,0,0,22.0,0,22.0,0
0,6,39.0,0,1,0,1,0,39.0,0,39.0,0
0,5,36.0,1,0,0,0,0,36.0,0,36.0,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,3,41.0,0,1,0,1,2,41.0,0,41.0,0
0,3,35.0,0,0,0,0,0,35.0,0,35.0,0
0,2,34.0,0,1,0,1,0,34.0,0,34.0,0
0,8,85.51643,0,2,1,1,0,85.51643,0,85.51643,0
0,6,32.39388,0,0,0,0,0,32.39388,0,32.39388,0
0,2,32.498146,0,0,0,0,3,32.498146,0,32.498146,0
1,2,34.0,0,3,0,0,0,34.0,1,34.0,0
0,6,48.145737,0,1,0,0,0,48.145737,0,48.145737,0
0,6,49.36179,0,0,0,0,0,49.36179,0,49.36179,0
0,6,42.93688,0,9,1,0,0,42.93688,0,42.93688,0
0,6,22.70805,1,2,1,1,0,22.70805,0,22.70805,0
0,6,49.0,0,0,0,0,0,49.0,0,49.0,0
0,6,30.701181,0,9,1,0,0,30.701181,0,30.701181,0
0,2,33.045677,0,1,0,1,5,33.045677,0,33.045677,0
0,6,28.100843,0,10,1,1,0,28.100843,0,28.100843,0
0,6,24.0,1,2,0,1,0,24.0,0,24.0,0
0,6,50.0,0,0,0,0,0,50.0,0,50.0,0
0,2,28.0,0,1,0,1,4,28.0,0,28.0,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,6,17.602547,0,0,0,0,0,17.602547,0,17.602547,0
0,2,19.421251,0,0,0,0,0,19.421251,0,19.421251,0
0,2,28.083584,0,1,0,1,0,28.083584,0,28.083584,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,6,34.0,1,0,0,0,0,34.0,1,34.0,0
0,6,39.80055,1,3,0,1,0,39.80055,0,39.80055,0
0,4,38.66233,0,1,0,1,3,38.66233,0,38.66233,0
0,3,40.297207,0,2,1,1,0,40.297207,0,40.297207,0
0,6,44.381958,0,7,1,1,0,44.381958,0,44.381958,0
1,8,24.0,1,3,0,0,0,24.0,0,24.0,0
1,6,24.0,1,3,0,0,0,24.0,0,24.0,0
0,6,35.0,0,1,0,0,0,35.0,0,35.0,0
0,2,19.939716,1,0,0,0,0,19.939716,0,19.939716,0
0,4,72.29053,0,2,1,1,0,72.29053,0,72.29053,0
0,3,25.067122,0,0,0,0,0,25.067122,0,25.067122,0
1,2,34.0,1,3,0,0,0,34.0,1,34.0,0
0,2,28.0,1,1,0,1,4,28.0,0,28.0,0
0,6,42.070904,0,7,1,0,2,42.070904,0,42.070904,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,6,50.7819,0,1,0,1,0,50.7819,0,50.7819,0
0,6,39.643787,1,3,0,1,0,39.643787,0,39.643787,0
0,5,72.859825,0,1,0,0,0,72.859825,0,72.859825,0
0,3,38.740616,0,1,0,1,3,38.740616,0,38.740616,0
0,6,43.0,0,0,0,0,0,43.0,0,43.0,0
0,3,44.0,0,2,1,1,0,44.0,0,44.0,0
0,5,72.89505,0,1,0,0,0,72.89505,0,72.89505,0
0,5,43.0,0,0,0,0,0,43.0,0,43.0,0
0,3,21.0,1,1,0,1,0,21.0,0,21.0,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,6,30.666517,0,8,1,0,0,30.666517,0,30.666517,0
0,3,30.62031,1,2,1,1,0,30.62031,0,30.62031,0
0,7,43.0,0,5,1,1,0,43.0,0,43.0,0
0,4,40.0,1,2,0,1,0,40.0,0,40.0,0
0,5,71.49864,0,2,1,1,0,71.49864,0,71.49864,0
0,3,35.804493,0,3,0,1,0,35.804493,0,35.804493,0
0,6,42.04574,0,7,1,0,2,42.04574,0,42.04574,0
0,7,33.0,0,0,0,0,0,33.0,0,33.0,0
0,3,39.682945,0,1,0,1,0,39.682945,0,39.682945,0
0,5,48.0,0,2,1,1,0,48.0,0,48.0,0
0,2,49.36734,1,1,0,1,0,49.36734,0,49.36734,0
0,6,31.0,1,0,0,0,1,31.0,0,31.0,0
1,6,24.0,1,3,0,0,0,24.0,0,24.0,0
0,6,34.0,2,2,0,0,0,34.0,0,34.0,0
0,3,48.014664,0,0,0,0,0,48.014664,0,48.014664,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,2,28.022785,0,0,0,0,0,28.022785,0,28.022785,0
0,6,22.0,2,2,0,0,0,22.0,0,22.0,0
0,3,34.17077,0,1,0,1,0,34.17077,0,34.17077,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,3,32.115574,0,1,0,1,0,32.115574,0,32.115574,0
0,3,40.379864,0,1,0,1,0,40.379864,0,40.379864,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,3,34.945187,1,1,0,1,5,34.945187,0,34.945187,0
0,6,27.80606,1,9,1,0,0,27.80606,0,27.80606,0
0,5,51.02456,0,2,1,1,3,51.02456,0,51.02456,0
0,7,40.0,2,5,0,0,0,40.0,0,40.0,0
0,2,28.081385,0,1,0,1,0,28.081385,0,28.081385,0
0,3,54.825672,1,1,0,1,0,54.825672,0,54.825672,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,6,24.0,1,3,0,1,0,24.0,0,24.0,0
0,3,34.0,1,1,0,0,0,34.0,1,34.0,0
0,3,40.629486,0,2,1,1,0,40.629486,0,40.629486,0
0,6,34.0,1,1,0,1,0,34.0,0,34.0,0
0,2,28.97614,0,1,0,1,0,28.97614,0,28.97614,0
0,2,34.0,0,2,0,1,0,34.0,1,34.0,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,3,38.0,0,2,1,1,0,38.0,0,38.0,0
0,6,44.00209,0,0,0,0,0,44.00209,0,44.00209,0
0,6,45.04834,1,0,0,0,0,45.04834,0,45.04834,0
0,6,24.0,1,2,0,1,0,24.0,0,24.0,0
1,6,24.0,1,4,0,1,0,24.0,0,24.0,0
0,3,30.296253,1,2,1,1,0,30.296253,0,30.296253,0
0,2,49.805912,1,7,1,0,0,49.805912,0,49.805912,0
0,6,51.0,1,2,1,1,2,51.0,0,51.0,0
0,5,28.73104,0,2,1,1,0,28.73104,0,28.73104,0
0,6,34.787144,0,0,0,0,0,34.787144,0,34.787144,0
0,6,22.472555,0,4,0,1,0,22.472555,0,22.472555,0
0,2,40.349247,0,2,1,1,0,40.349247,0,40.349247,0
0,5,44.827198,0,5,1,1,0,44.827198,0,44.827198,0
0,2,34.0,0,1,0,1,0,34.0,1,34.0,1
0,3,31.55279,0,0,0,0,1,31.55279,0,31.55279,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,7,42.248905,0,2,0,0,0,42.248905,0,42.248905,0
0,6,23.841724,1,3,0,1,0,23.841724,0,23.841724,0
0,2,32.194798,0,2,1,1,0,32.194798,0,32.194798,0
0,3,29.187464,1,0,0,0,0,29.187464,0,29.187464,0
0,6,23.45769,1,2,0,1,0,23.45769,0,23.45769,0
0,6,42.27435,1,6,1,0,2,42.27435,0,42.27435,0
1,4,70.78346,0,6,1,1,0,70.78346,0,70.78346,0
0,3,30.757051,1,1,0,0,0,30.757051,0,30.757051,0
0,5,67.962456,1,3,0,1,0,67.962456,0,67.962456,0
0,6,60.731583,0,4,0,0,0,60.731583,0,60.731583,0
0,6,55.789715,0,1,0,1,0,55.789715,0,55.789715,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,6,47.573708,1,2,1,1,0,47.573708,0,47.573708,0
0,3,68.537094,1,0,0,0,2,68.537094,0,68.537094,0
0,6,27.251625,0,3,0,1,0,27.251625,0,27.251625,0
0,7,42.576187,0,2,0,0,0,42.576187,0,42.576187,0
0,6,53.81338,0,1,0,1,0,53.81338,0,53.81338,0
0,2,43.95473,0,1,0,1,0,43.95473,0,43.95473,0
0,6,31.559395,0,1,0,1,0,31.559395,0,31.559395,0
0,6,31.720968,0,1,0,1,0,31.720968,0,31.720968,0
0,3,36.585777,0,2,0,1,0,36.585777,0,36.585777,0
0,3,34.26111,0,0,0,0,0,34.26111,0,34.26111,0
0,6,39.0,0,0,0,0,0,39.0,0,39.0,0
0,2,28.758915,0,1,0,1,0,28.758915,0,28.758915,0
0,3,40.210003,0,2,1,1,0,40.210003,0,40.210003,0
0,6,39.0,0,0,0,0,0,39.0,0,39.0,0
0,3,51.954212,0,2,1,1,3,51.954212,0,51.954212,0
0,3,43.0,2,0,0,0,0,43.0,0,43.0,0
0,6,38.24241,0,1,0,1,0,38.24241,0,38.24241,0
0,3,40.848,0,2,1,1,0,40.848,0,40.848,0
0,6,50.176735,1,0,0,0,0,50.176735,0,50.176735,0
0,6,34.29123,0,0,0,0,0,34.29123,0,34.29123,0
0,4,34.047848,2,1,0,1,6,34.047848,0,34.047848,0
0,4,57.676796,0,3,1,0,0,57.676796,0,57.676796,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,6,30.85751,0,7,1,0,0,30.85751,0,30.85751,0
0,6,35.182987,0,0,0,0,0,35.182987,0,35.182987,0
1,6,41.828285,1,3,0,0,0,41.828285,0,41.828285,0
0,6,34.655937,1,1,0,1,0,34.655937,1,34.655937,0
0,6,36.73113,1,10,1,0,0,36.73113,0,36.73113,0
0,6,23.112762,1,2,0,1,0,23.112762,0,23.112762,0
0,6,51.950798,0,1,0,1,0,51.950798,0,51.950798,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,6,64.78384,1,2,1,1,0,64.78384,0,64.78384,0
0,2,21.287626,1,0,0,0,0,21.287626,0,21.287626,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,2,52.39204,0,1,0,0,0,52.39204,0,52.39204,0
0,2,28.81708,1,0,0,0,0,28.81708,0,28.81708,0
0,5,20.481733,0,0,0,0,0,20.481733,0,20.481733,0
0,2,20.960117,0,1,0,1,0,20.960117,0,20.960117,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,6,36.49485,0,1,0,1,0,36.49485,0,36.49485,0
0,6,54.0,2,1,0,1,0,54.0,0,54.0,0
0,6,38.96229,0,0,0,0,0,38.96229,0,38.96229,0
0,6,68.20805,0,2,1,1,0,68.20805,0,68.20805,0
0,2,39.192955,0,0,0,0,0,39.192955,0,39.192955,0
0,3,29.321648,1,0,0,0,0,29.321648,0,29.321648,0
0,3,33.14938,0,1,0,1,0,33.14938,0,33.14938,0
0,2,20.488205,0,1,0,1,0,20.488205,0,20.488205,0
0,3,67.08197,0,2,1,1,0,67.08197,0,67.08197,0
0,6,82.08246,0,2,1,1,0,82.08246,0,82.08246,0
0,3,40.15569,0,1,0,1,0,40.15569,0,40.15569,0
0,3,37.167385,0,2,1,1,0,37.167385,0,37.167385,0
0,6,49.89227,0,0,0,0,0,49.89227,0,49.89227,0
0,2,26.21108,0,0,0,0,0,26.21108,0,26.21108,0
0,6,51.537457,0,1,0,1,0,51.537457,0,51.537457,0
0,6,48.0,1,2,1,0,0,48.0,0,48.0,0
0,7,62.0,1,8,1,1,0,62.0,0,62.0,0
0,2,28.0,1,1,0,1,3,28.0,0,28.0,0
0,3,21.776295,1,1,0,1,2,21.776295,0,21.776295,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,3,29.585756,1,0,0,0,0,29.585756,0,29.585756,0
0,6,54.260418,2,1,0,1,0,54.260418,0,54.260418,0
0,5,36.0,0,0,0,0,0,36.0,0,36.0,0
0,6,39.0,0,1,0,0,0,39.0,0,39.0,0
0,6,24.0,1,3,0,1,0,24.0,0,24.0,0
0,6,62.899742,0,1,0,1,0,62.899742,0,62.899742,0
0,2,40.837673,0,2,1,1,0,40.837673,0,40.837673,0
0,5,36.0,0,0,0,0,0,36.0,0,36.0,0
0,3,26.0,0,0,0,0,0,26.0,0,26.0,0
0,6,34.631508,1,1,0,1,0,34.631508,1,34.631508,0
0,3,30.168358,1,0,0,0,0,30.168358,0,30.168358,0
0,3,71.1754,1,0,0,0,0,71.1754,0,71.1754,0
0,6,24.0,1,3,0,1,0,24.0,0,24.0,0
0,2,34.0,1,2,0,0,0,34.0,1,34.0,1
0,6,63.29386,1,8,1,1,0,63.29386,0,63.29386,0
0,3,41.265266,0,1,0,1,0,41.265266,0,41.265266,0
0,5,36.0,1,0,0,0,0,36.0,0,36.0,0
0,6,49.0,0,0,0,0,0,49.0,0,49.0,0
0,3,29.309307,2,0,0,0,0,29.309307,0,29.309307,0
0,5,62.119907,0,1,0,1,0,62.119907,0,62.119907,0
0,7,40.69365,1,7,1,0,1,40.69365,0,40.69365,0
0,3,32.0,0,0,0,0,1,32.0,0,32.0,0
0,7,45.183357,0,2,1,1,0,45.183357,0,45.183357,0
0,3,69.139565,1,0,0,0,2,69.139565,0,69.139565,0
0,3,24.647598,0,0,0,0,0,24.647598,0,24.647598,0
0,5,62.09137,0,1,0,1,0,62.09137,0,62.09137,0
0,6,32.65066,0,1,0,1,0,32.65066,0,32.65066,0
0,3,56.559925,1,2,1,1,0,56.559925,0,56.559925,0
0,6,31.174469,1,1,0,1,3,31.174469,0,31.174469,0
0,6,31.165142,1,1,0,1,0,31.165142,0,31.165142,0
0,6,49.0,0,0,0,0,0,49.0,0,49.0,0
0,6,49.667133,0,0,0,0,0,49.667133,0,49.667133,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
0,2,28.454262,1,1,0,0,0,28.454262,0,28.454262,0
0,6,33.576836,0,4,1,0,0,33.576836,0,33.576836,0
0,2,49.644318,1,7,1,0,0,49.644318,0,49.644318,0
