ID,GBH_12m,Sex,EthnicAppearance_cleaned,Age,InitialRisk,Known 1,Known 2,ProceedingsType,Crimes in pre,DV in Pre
3589,No,M,Black,48,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
4354,Yes,M,Black,48,H,Partner/Spouse,Current,Charge/further charge,0,0
8010,Yes,M,Black,48,H,Boy/Girlfriend,Current,Charge/further charge,0,0
9477,No,M,Black,48,M,Partner/Spouse,Current,Summons,0,0
9477,No,M,Black,48,M,Partner/Spouse,Current,Summons,0,0
10568,No,M,Black,48,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
10811,No,M,Black,48,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11480,No,M,Black,48,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11709,No,M,Black,48,M,Boy/Girlfriend,Current,Charge/further charge,0,0
205,No,M,Black,48,S,Partner/Spouse,Current,Charge/further charge,0,0
1608,No,M,Black,48,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
3377,No,M,Black,48,S,Boy/Girlfriend,Current,Charge/further charge,0,0
6382,No,F,Black,48,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
6682,No,M,Black,48,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
7588,No,M,Black,48,S,Boy/Girlfriend,Current,Charge/further charge,0,0
4833,No,M,Black,48,S,Partner/Spouse,Current,Charge/further charge,1,1
2533,No,M,Black,49,H,Boy/Girlfriend,Current,Charge/further charge,0,0
9691,No,M,Black,49,M,Partner/Spouse,Current,Charge/further charge,1,0
113,No,F,Black,49,S,Boy/Girlfriend,Current,Charge/further charge,0,0
411,No,M,Black,49,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
3288,No,M,Black,49,S,Boy/Girlfriend,Current,Charge/further charge,0,0
6942,Yes,M,Black,49,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11674,Yes,F,Black,49,S,Partner/Spouse,Current,Charge/further charge,0,0
10615,No,M,Black,49,S,Boy/Girlfriend,Current,Charge/further charge,1,0
2384,Yes,M,Black,50,M,Partner/Spouse,Current,Charge/further charge,0,0
3228,No,F,Black,50,M,Boy/Girlfriend,Current,Charge/further charge,0,0
5022,No,M,Black,50,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
5806,No,M,Black,50,H,Partner/Spouse,Current,Charge/further charge,0,0
5969,No,M,Black,50,H,Partner/Spouse,Current,Charge/further charge,0,0
6827,No,M,Black,50,M,Boy/Girlfriend,Current,Charge/further charge,0,0
7101,No,M,Black,50,H,Partner/Spouse,Ex,Charge/further charge,0,0
9110,No,M,Black,50,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11777,No,M,Black,50,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
12315,No,M,Black,50,M,Boy/Girlfriend,Ex,Third and subsequent time charged,0,0
306,No,M,Black,50,S,Boy/Girlfriend,Current,Charge/further charge,0,0
1308,Yes,M,Black,50,S,Partner/Spouse,Current,Charge/further charge,0,0
5896,No,M,Black,50,S,Boy/Girlfriend,Current,Charge/further charge,0,0
6615,No,F,Black,50,S,Partner/Spouse,Current,Charge/further charge,0,0
383,No,M,Black,51,M,Boy/Girlfriend,Ex,Postal Charge Requisition,0,0
7318,No,M,Black,51,H,Boy/Girlfriend,Current,Charge/further charge,0,0
8867,No,M,Black,51,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11869,No,M,Black,51,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
12218,No,M,Black,51,M,Partner/Spouse,Ex,First time charged,0,0
1800,No,M,Black,51,H,Boy/Girlfriend,Ex,Charge/further charge,1,0
12176,No,F,Black,51,S,Boy/Girlfriend,Ex,First time charged,0,0
12294,No,F,Black,51,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
11411,No,M,Black,52,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12387,Yes,M,Black,52,H,Partner/Spouse,Current,First time charged,0,0
743,No,M,Black,52,H,Boy/Girlfriend,Ex,Charge/further charge,2,0
8418,No,M,Black,52,S,Boy/Girlfriend,Current,Adult caution,0,0
10455,No,M,Black,52,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
11387,No,F,Black,52,S,Partner/Spouse,Current,Charge/further charge,0,0
501,No,M,Black,53,M,Boy/Girlfriend,Current,Charge/further charge,0,0
1986,No,F,Black,53,H,Partner/Spouse,Current,Charge/further charge,0,0
2885,No,M,Black,53,M,Boy/Girlfriend,Current,Charge/further charge,0,0
7637,No,F,Black,53,M,Partner/Spouse,Current,Charge/further charge,0,0
8141,Yes,M,Black,53,H,Boy/Girlfriend,Current,Charge/further charge,0,0
12041,Yes,M,Black,53,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
12237,No,M,Black,53,M,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
4591,No,M,Black,53,M,Boy/Girlfriend,Ex,Charge/further charge,1,1
6739,No,M,Black,53,S,Partner/Spouse,Current,Charge/further charge,0,0
10468,No,M,Black,54,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11430,No,M,Black,54,S,Partner/Spouse,Current,Charge/further charge,0,0
5685,No,M,Black,55,H,Boy/Girlfriend,Current,Charge/further charge,0,0
7033,Yes,M,Black,55,H,Partner/Spouse,Current,Charge/further charge,0,0
8794,No,M,Black,55,M,Boy/Girlfriend,Current,Charge/further charge,0,0
7203,No,M,Black,55,M,Boy/Girlfriend,Ex,Charge/further charge,1,0
12073,No,F,Black,55,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12660,Yes,M,Black,55,S,Partner/Spouse,Current,Charge/further charge,0,0
3005,No,M,Black,56,M,Partner/Spouse,Current,Charge/further charge,0,0
553,No,M,Black,56,H,Boy/Girlfriend,Current,Charge/further charge,1,0
943,No,F,Black,56,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
4734,No,M,Black,56,S,Partner/Spouse,Current,Charge/further charge,0,0
5201,Yes,M,Black,56,S,Partner/Spouse,Current,Charge/further charge,0,0
4938,No,M,Black,57,M,Partner/Spouse,Ex,Charge/further charge,0,0
12098,No,M,Black,58,M,Boy/Girlfriend,Current,First time charged,0,0
1047,No,M,Black,58,S,Boy/Girlfriend,Current,Postal Charge Requisition,0,0
1861,Yes,M,Black,59,H,Partner/Spouse,Current,Charge/further charge,0,0
9032,No,M,Black,59,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
10602,No,M,Black,59,S,Partner/Spouse,Current,Charge/further charge,0,0
11410,No,M,Black,59,S,Partner/Spouse,Ex,Charge/further charge,0,0
2598,No,M,Black,60,M,Partner/Spouse,Current,Charge/further charge,0,0
1909,No,M,Black,62,H,Boy/Girlfriend,Ex,Postal Charge Requisition,1,0
1632,No,M,Black,65,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11753,No,M,Black,66,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
11753,No,M,Black,66,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
6924,No,M,Black,67,S,Partner/Spouse,Current,Adult caution,0,0
8140,Yes,M,Black,67,S,Partner/Spouse,Current,Charge/further charge,0,0
1610,No,M,Black,68,S,Partner/Spouse,Current,Charge/further charge,0,0
12405,Yes,M,Black,69,S,Boy/Girlfriend,Ex,First time charged,0,0
11980,No,M,Black,70,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11429,No,M,Black,72,S,Partner/Spouse,Current,Charge/further charge,0,0
12260,Yes,M,Black,72,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
10958,No,F,Black,29,H,Partner/Spouse,Current,Charge/further charge,0,0
6161,No,F,Black,31,M,Partner/Spouse,Current,Charge/further charge,0,0
709,No,F,Black,32,M,Partner/Spouse,Current,Charge/further charge,0,0
7172,No,F,Black,36,S,Partner/Spouse,Current,Charge/further charge,0,0
11500,No,M,Black,37,S,Partner/Spouse,Current,Charge/further charge,0,0
9322,No,M,Black,22,H,Boy/Girlfriend,Ex,Charge/further charge,1,0
2349,No,F,"Chinese, Japanese or SE Asian",29,H,Boy/Girlfriend,Current,Postal Charge Requisition,1,0
5057,No,M,"Chinese, Japanese or SE Asian",21,M,Boy/Girlfriend,Current,Charge/further charge,0,0
8930,No,M,"Chinese, Japanese or SE Asian",23,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
1222,No,M,"Chinese, Japanese or SE Asian",22,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
7067,No,F,"Chinese, Japanese or SE Asian",25,S,Boy/Girlfriend,Ex,Adult caution,0,0
6155,No,M,"Chinese, Japanese or SE Asian",28,S,Boy/Girlfriend,Current,Charge/further charge,0,0
1342,No,M,"Chinese, Japanese or SE Asian",31,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
8752,No,M,"Chinese, Japanese or SE Asian",33,S,Partner/Spouse,Current,Charge/further charge,0,0
8752,No,M,"Chinese, Japanese or SE Asian",33,S,Partner/Spouse,Current,Charge/further charge,0,0
11935,No,M,"Chinese, Japanese or SE Asian",33,S,Partner/Spouse,Current,Charge/further charge,0,0
12269,No,M,"Chinese, Japanese or SE Asian",34,S,Partner/Spouse,Ex,Third and subsequent time charged,0,0
7485,No,M,"Chinese, Japanese or SE Asian",35,S,Partner/Spouse,Ex,Charge/further charge,0,0
6860,No,M,"Chinese, Japanese or SE Asian",37,S,Partner/Spouse,Current,Charge/further charge,0,0
10401,No,F,"Chinese, Japanese or SE Asian",37,S,Partner/Spouse,Current,Charge/further charge,0,0
1384,No,F,"Chinese, Japanese or SE Asian",39,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11559,No,F,"Chinese, Japanese or SE Asian",40,S,Boy/Girlfriend,Current,Adult caution,0,0
7851,No,F,"Chinese, Japanese or SE Asian",43,S,Partner/Spouse,Current,Charge/further charge,0,0
11920,No,F,"Chinese, Japanese or SE Asian",43,S,Boy/Girlfriend,Current,Charge/further charge,0,0
10751,No,M,"Chinese, Japanese or SE Asian",47,M,Partner/Spouse,Ex,Charge/further charge,0,0
1976,Yes,M,"Chinese, Japanese or SE Asian",57,S,Partner/Spouse,Current,Charge/further charge,0,0
12195,Yes,M,"Chinese, Japanese or SE Asian",62,S,Partner/Spouse,Current,Charge/further charge,0,0
1655,Yes,M,"Chinese, Japanese or SE Asian",73,S,Partner/Spouse,Current,Charge/further charge,0,0
2859,No,M,"Chinese, Japanese or SE Asian",25,S,Boy/Girlfriend,Current,Charge/further charge,0,0
27,No,M,Middle Eastern,27,H,Partner/Spouse,Current,Charge/further charge,0,0
4558,No,M,Middle Eastern,38,H,Partner/Spouse,Ex,Charge/further charge,0,0
5195,No,M,Middle Eastern,42,S,Partner/Spouse,Current,Charge/further charge,0,0
11121,No,M,Middle Eastern,46,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
5649,No,M,Middle Eastern,26,H,Boy/Girlfriend,Current,Charge/further charge,0,0
5827,Yes,M,Middle Eastern,26,H,Boy/Girlfriend,Current,Charge/further charge,0,0
1292,No,M,Middle Eastern,33,H,Partner/Spouse,Current,Charge/further charge,0,0
11870,No,M,Middle Eastern,34,M,Boy/Girlfriend,Current,Charge/further charge,0,0
6816,No,M,Middle Eastern,40,S,Partner/Spouse,Current,Adult caution,0,0
3048,No,M,Middle Eastern,24,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
9809,No,M,Middle Eastern,25,S,Boy/Girlfriend,Ex,Charge/further charge,3,1
426,No,M,Middle Eastern,47,H,Boy/Girlfriend,Current,Charge/further charge,1,0
5083,Yes,F,Middle Eastern,19,Unknown,Boy/Girlfriend,Current,Charge/further charge,0,0
1416,No,M,Middle Eastern,28,M,Boy/Girlfriend,Ex,Charge/further charge,1,1
119,Yes,M,Middle Eastern,34,Unknown,Boy/Girlfriend,Current,Postal Charge Requisition,0,0
11123,No,M,Middle Eastern,35,M,Boy/Girlfriend,Current,Charge/further charge,1,0
11933,No,M,Middle Eastern,35,S,Partner/Spouse,Current,Charge/further charge,0,0
8381,No,M,Middle Eastern,19,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9580,No,M,Middle Eastern,21,S,Boy/Girlfriend,Current,Charge/further charge,0,0
6016,No,M,Middle Eastern,25,S,Boy/Girlfriend,Ex,Charge/further charge,1,0
9277,No,M,Middle Eastern,28,M,Boy/Girlfriend,Current,Charge/further charge,0,0
1112,No,M,Middle Eastern,29,S,Partner/Spouse,Current,Charge/further charge,1,1
8000,No,M,Middle Eastern,30,H,Partner/Spouse,Current,Charge/further charge,0,0
12486,Yes,M,Middle Eastern,30,H,Partner/Spouse,Current,Charge/further charge,1,0
2463,No,M,Middle Eastern,33,H,Partner/Spouse,Current,Charge/further charge,0,0
11893,No,M,Middle Eastern,35,M,Partner/Spouse,Current,Charge/further charge,1,0
802,No,M,Middle Eastern,35,S,Partner/Spouse,Current,Charge/further charge,0,0
11969,Yes,M,Middle Eastern,36,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12457,No,M,Middle Eastern,40,M,Partner/Spouse,Current,Charge/further charge,0,0
10604,No,M,Middle Eastern,40,S,Partner/Spouse,Current,Charge/further charge,0,0
12656,No,M,Middle Eastern,42,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
734,No,M,Middle Eastern,46,M,Partner/Spouse,Ex,Charge/further charge,1,1
4988,No,M,Middle Eastern,54,H,Partner/Spouse,Current,Charge/further charge,0,0
715,No,M,Middle Eastern,62,M,Partner/Spouse,Current,Charge/further charge,0,0
3285,No,F,North European - White,24,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
3062,No,M,North European - White,26,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
3483,No,F,North European - White,35,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
4412,No,M,North European - White,36,H,Boy/Girlfriend,Current,Charge/further charge,1,0
3483,No,F,North European - White,41,S,Boy/Girlfriend,Current,Postal Charge Requisition,0,0
3275,No,M,North European - White,42,M,Boy/Girlfriend,Current,Charge/further charge,0,0
3275,No,M,North European - White,42,S,Boy/Girlfriend,Current,Charge/further charge,0,0
934,No,M,North European - White,45,H,Boy/Girlfriend,Current,Charge/further charge,0,0
10935,No,F,North European - White,13,Unknown,Boy/Girlfriend,Ex,Charge/further charge,0,0
12047,No,F,North European - White,16,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12118,No,M,North European - White,16,Unknown,Boy/Girlfriend,Current,Charge/further charge,0,0
2285,No,M,North European - White,16,S,Boy/Girlfriend,Current,Charge/further charge,2,0
4268,No,M,North European - White,16,S,Boy/Girlfriend,Ex,Charge/further charge,2,0
326,No,F,North European - White,17,H,Boy/Girlfriend,Current,Youth Caution,0,0
2727,No,M,North European - White,17,H,Boy/Girlfriend,Current,Charge/further charge,0,0
2727,No,M,North European - White,17,H,Boy/Girlfriend,Current,Charge/further charge,0,0
5194,Yes,M,North European - White,17,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
9910,No,M,North European - White,17,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11740,No,M,North European - White,17,S,Boy/Girlfriend,Current,Charge/further charge,0,0
5264,No,F,North European - White,18,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11260,Yes,M,North European - White,18,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11807,No,F,North European - White,18,H,Boy/Girlfriend,Current,Charge/further charge,0,0
12037,No,F,North European - White,18,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
12110,No,M,North European - White,18,H,Boy/Girlfriend,Current,Charge/further charge,0,0
12488,No,F,North European - White,18,M,Boy/Girlfriend,Ex,First time charged,0,0
10962,No,M,North European - White,18,H,Boy/Girlfriend,Current,Charge/further charge,1,0
6002,No,F,North European - White,18,M,Boy/Girlfriend,Ex,Charge/further charge,2,0
6002,No,F,North European - White,18,M,Boy/Girlfriend,Ex,Charge/further charge,2,0
601,No,F,North European - White,18,S,Boy/Girlfriend,Current,Charge/further charge,0,0
4837,No,F,North European - White,18,S,Boy/Girlfriend,Current,Charge/further charge,0,0
6194,No,M,North European - White,18,S,Boy/Girlfriend,Current,Charge/further charge,0,0
7412,No,M,North European - White,18,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
8487,No,M,North European - White,18,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
11704,No,F,North European - White,18,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12434,No,F,North European - White,18,S,Partner/Spouse,Ex,Adult caution,0,0
12546,No,M,North European - White,18,S,Boy/Girlfriend,Current,First time charged,0,0
79,No,M,North European - White,19,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
3805,No,M,North European - White,19,M,Boy/Girlfriend,Ex,Postal Charge Requisition,0,0
5050,No,M,North European - White,19,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
9642,No,F,North European - White,19,H,Boy/Girlfriend,Current,Charge/further charge,0,0
10249,No,M,North European - White,19,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11854,No,F,North European - White,19,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12032,No,M,North European - White,19,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
7438,No,M,North European - White,19,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9644,No,M,North European - White,19,S,Boy/Girlfriend,Ex,Adult caution,0,0
11191,No,F,North European - White,19,S,Boy/Girlfriend,Current,Adult caution,0,0
11313,No,M,North European - White,19,S,Boy/Girlfriend,Current,Adult caution,0,0
11386,No,M,North European - White,19,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12490,No,M,North European - White,19,S,Boy/Girlfriend,Current,First time charged,0,0
12521,No,M,North European - White,19,S,Boy/Girlfriend,Ex,Third and subsequent time charged,1,0
12053,No,M,North European - White,19,S,Boy/Girlfriend,Current,Charge/further charge,1,1
1420,No,M,North European - White,19,S,Boy/Girlfriend,Current,Charge/further charge,2,2
491,No,M,North European - White,20,M,Boy/Girlfriend,Current,Charge/further charge,0,0
2243,No,M,North European - White,20,M,Boy/Girlfriend,Current,Charge/further charge,0,0
2243,No,M,North European - White,20,M,Boy/Girlfriend,Current,Charge/further charge,0,0
3998,No,M,North European - White,20,H,Boy/Girlfriend,Current,Charge/further charge,0,0
5769,No,M,North European - White,20,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
6057,No,M,North European - White,20,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11440,No,F,North European - White,20,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
11443,No,M,North European - White,20,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
12147,No,F,North European - White,20,H,Boy/Girlfriend,Current,Second time charged,0,0
12283,No,M,North European - White,20,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
1560,No,M,North European - White,20,M,Boy/Girlfriend,Current,Charge/further charge,1,0
2494,No,M,North European - White,20,H,Boy/Girlfriend,Ex,Charge/further charge,2,0
2494,No,M,North European - White,20,H,Boy/Girlfriend,Ex,Charge/further charge,2,0
1536,No,M,North European - White,20,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
4021,No,M,North European - White,20,S,Boy/Girlfriend,Current,Charge/further charge,0,0
4635,No,F,North European - White,20,S,Boy/Girlfriend,Current,Charge/further charge,0,0
5726,No,M,North European - White,20,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
6800,No,M,North European - White,20,S,Partner/Spouse,Ex,Charge/further charge,0,0
11271,No,F,North European - White,20,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11404,No,F,North European - White,20,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
11469,No,F,North European - White,20,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11616,No,M,North European - White,20,S,Boy/Girlfriend,Current,Charge/further charge,0,0
2285,No,M,North European - White,20,S,Boy/Girlfriend,Ex,Postal Charge Requisition,2,0
3749,No,F,North European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,0,0
5054,No,M,North European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,0,0
6219,No,M,North European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,0,0
8178,No,M,North European - White,21,H,Boy/Girlfriend,Current,Charge/further charge,0,0
10592,No,M,North European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11368,No,M,North European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11787,No,M,North European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12039,No,M,North European - White,21,H,Boy/Girlfriend,Current,Charge/further charge,0,0
12614,No,M,North European - White,21,H,Partner/Spouse,Current,First time charged,0,0
12639,No,F,North European - White,21,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
9014,No,M,North European - White,21,M,Boy/Girlfriend,Ex,Charge/further charge,1,0
12059,No,M,North European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,1,0
5526,No,M,North European - White,21,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
5816,No,F,North European - White,21,Unknown,Boy/Girlfriend,Current,Charge/further charge,0,0
5856,No,F,North European - White,21,S,Boy/Girlfriend,Current,Adult caution,0,0
6540,No,M,North European - White,21,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
9823,No,F,North European - White,21,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12588,No,F,North European - White,21,S,Boy/Girlfriend,Current,First time charged,0,0
12596,No,M,North European - White,21,S,Boy/Girlfriend,Ex,First time charged,0,0
2880,Yes,M,North European - White,22,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
2956,No,M,North European - White,22,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
4070,No,M,North European - White,22,H,Partner/Spouse,Current,Charge/further charge,0,0
7381,Yes,M,North European - White,22,H,Boy/Girlfriend,Current,Charge/further charge,0,0
9852,No,M,North European - White,22,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
11467,No,M,North European - White,22,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
12279,No,F,North European - White,22,M,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
2937,No,M,North European - White,22,M,Boy/Girlfriend,Current,Charge/further charge,1,0
7982,No,M,North European - White,22,M,Boy/Girlfriend,Current,Charge/further charge,1,0
4268,No,M,North European - White,22,H,Boy/Girlfriend,Current,Charge/further charge,2,0
8189,No,M,North European - White,22,M,Boy/Girlfriend,Ex,Charge/further charge,1,1
1683,No,M,North European - White,22,S,Boy/Girlfriend,Current,Charge/further charge,0,0
1951,No,M,North European - White,22,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
2383,No,F,North European - White,22,S,Boy/Girlfriend,Current,Charge/further charge,0,0
4562,No,F,North European - White,22,S,Boy/Girlfriend,Current,Charge/further charge,0,0
5572,No,F,North European - White,22,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
7611,No,F,North European - White,22,S,Boy/Girlfriend,Current,Charge/further charge,0,0
7975,No,F,North European - White,22,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
9102,No,M,North European - White,22,S,Boy/Girlfriend,Current,Charge/further charge,0,0
